country,founded,id,industry,linkedin_url,locality,name,region,size,website
sri lanka,0,amirah-gems-fine-jewellery-pvt-ltd,,linkedin.com/company/amirah-gems-fine-jewellery-pvt-ltd,colombo,amirah gems & fine jewellery (pvt) ltd,western,10-Jan,
sri lanka,0,royal-colombo-golf-club,sports,linkedin.com/company/royal-colombo-golf-club,,royal colombo golf club,,51-200,rcgcsl.com
sri lanka,0,venture-tea-pvt-ltd,food & beverages,linkedin.com/company/venture-tea-pvt-ltd,wattala,venture tea (pvt) ltd,western,201-500,venturetea.com
sri lanka,0,google-crowdsource-sri-lanka,information services,linkedin.com/company/google-crowdsource-sri-lanka,colombo,google crowdsource sri lanka,western,5001-10000,crowdsource.google.com
sri lanka,0,computation-management-society,higher education,linkedin.com/company/computation-management-society,,computation and management society,central,501-1000,cm.soc.pdn.ac.lk
sri lanka,0,café-internet-mic,,linkedin.com/company/café-internet-mic,,café internet mic,central,Nov-50,
sri lanka,0,raptor-solution,,linkedin.com/company/raptor-solution,panadura,raptor solution,western,10-Jan,raptor-solutions.web.app
sri lanka,0,promolankamarketing,,linkedin.com/company/promolankamarketing,,promolanka marketing,,51-200,promolankamarketing.com
sri lanka,0,roshan-trading-co-ltd,,linkedin.com/company/roshan-trading-co-ltd,colombo,roshan trading co. ltd.,western,10-Jan,
sri lanka,0,dezigntec-web-studio,design,linkedin.com/company/dezigntec-web-studio,kandy,dezigntec web studio,central,10-Jan,dezigntec.com
sri lanka,0,ad-perera-&-sons,construction,linkedin.com/company/ad-perera-&-sons,,ad perera & sons,,10-Jan,adpsons.lk
sri lanka,0,lucky1,consumer services,linkedin.com/company/lucky1,colombo,lucky1 - mobile lottery,western,51-200,lucky1.lk
sri lanka,0,facultyofmedicineuniversityofkelaniya,higher education,linkedin.com/company/facultyofmedicineuniversityofkelaniya,colombo,"faculty of medicine,university of kelaniya",western,10-Jan,medicine.kln.ac.lk
sri lanka,0,columbustours,,linkedin.com/company/columbustours,colombo,columbus tours sri lanka,western,Nov-50,
sri lanka,0,ieee-mtt-s-student-branch-chapter-university-of-peradeniya,,linkedin.com/company/ieee-mtt-s-student-branch-chapter-university-of-peradeniya,,ieee mtt-s student branch chapter university of peradeniya,,201-500,
sri lanka,0,asmp-sri-lanka,,linkedin.com/company/asmp-sri-lanka,,asmp ( agriculture sector modernization project ),western,51-200,asmp.lk
sri lanka,0,hashup-in,,linkedin.com/company/hashup-in,puttalam,hashup,north western,10-Jan,hashup.online
sri lanka,0,department-of-civil-engineering-university-of-moratuwa,higher education,linkedin.com/company/department-of-civil-engineering-university-of-moratuwa,moratuwa,"department of civil engineering, university of moratuwa",western,201-500,
sri lanka,0,imeche-sri-lanka,,linkedin.com/company/imeche-sri-lanka,colombo,imeche sri lanka,western,1001-5000,
sri lanka,0,dilzstore,,linkedin.com/company/dilzstore,dehiwala,dilz,colombo district,10-Jan,dilz.store
sri lanka,0,royal-magnacarta-holding-private-limited,electrical/electronic manufacturing,linkedin.com/company/royal-magnacarta-holding-private-limited,,royal magnacarta holding private limited,,Nov-50,srilankansite.com
sri lanka,0,nalinda-super-centre-pvt-ltd,,linkedin.com/company/nalinda-super-centre-pvt-ltd,galle,nalinda super centre (pvt) ltd,southern,Nov-50,buyolik.com
sri lanka,0,link-natural-products-pvt-ltd,marketing and advertising,linkedin.com/company/link-natural-products-pvt-ltd,colombo,link natural products (pvt) ltd,western,10-Jan,linknaturalproducts.com
sri lanka,0,studiocowofficial,photography,linkedin.com/company/studiocowofficial,colombo,studiocow,western,10-Jan,studiocow.com
sri lanka,0,e-freshsupermarket,food & beverages,linkedin.com/company/e-freshsupermarket,colombo,e-fresh (pvt) ltd,western,Nov-50,efresh.lk
sri lanka,0,jayaratne-engineers,,linkedin.com/company/jayaratne-engineers,maharagama,jayaratne engineers,western,10-Jan,facebook.com/jayaratne.engineers
sri lanka,0,hash-native,computer software,linkedin.com/company/hash-native,colombo,hash native,western,10-Jan,hashnative.com
sri lanka,0,mushan-international,,linkedin.com/company/mushan-international,,mushan international,,10-Jan,mushaninternational.com
sri lanka,0,vidriería-rosales,,linkedin.com/company/vidriería-rosales,,vidriería rosales,central,Nov-50,
sri lanka,0,casa-do-amigão,,linkedin.com/company/casa-do-amigão,,casa do amigão,central,10-Jan,casa-do-amigao.negocio.site
sri lanka,0,rayan-gem-jewellery,,linkedin.com/company/rayan-gem-jewellery,colombo,rayan gem & jewellery,western,10-Jan,
sri lanka,0,buildmart-lanak-private-limited,,linkedin.com/company/buildmart-lanak-private-limited,,buildmart lanak private limited,,10-Jan,
sri lanka,0,clusterlk,,linkedin.com/company/clusterlk,matara,clusterlk,southern,10-Jan,
sri lanka,0,best-pacific-textiles-lanka-pvt-ltd-bptl,,linkedin.com/company/best-pacific-textiles-lanka-pvt-ltd-bptl,pannala,best pacific textiles lanka (pvt) ltd (bptl),north western province,501-1000,
sri lanka,0,stinger-electric-fence-lanka,security and investigations,linkedin.com/company/stinger-electric-fence-lanka,colombo,stinger electric fence lanka,western,Nov-50,seflk.com
sri lanka,0,whales-lanka,"leisure, travel & tourism",linkedin.com/company/whales-lanka,,whales lanka,,10-Jan,whaleslanka.com
sri lanka,0,indeepa-college-of-technology,,linkedin.com/company/indeepa-college-of-technology,gampaha,indeepa college of technology,western,Nov-50,intech.edu.lk
sri lanka,0,kavindu-hansajith-photography,photography,linkedin.com/company/kavindu-hansajith-photography,matugama,kavindu hansajith photography,western,10-Jan,
sri lanka,0,epedea,financial services,linkedin.com/company/epedea,anuradhapura,epedea,north central,10-Jan,epedea.com
sri lanka,0,jm-wickramarachchi,,linkedin.com/company/jm-wickramarachchi,,jm wickramarachchi,,10-Jan,wickramarachchi.com
sri lanka,0,get-sync-club-of-sltc,,linkedin.com/company/get-sync-club-of-sltc,colombo,get sync club of sltc,western,1001-5000,facebook.com/sltcgetsync
sri lanka,0,giri-electronics,electrical/electronic manufacturing,linkedin.com/company/giri-electronics,,giri electronics,,10-Jan,girielectronics.lk
sri lanka,0,adstudio-cloud,marketing and advertising,linkedin.com/company/adstudio-cloud,colombo,adstudio.cloud,western,201-500,adstudio.cloud
sri lanka,0,arc-one,,linkedin.com/company/arc-one,colombo,arc one (pvt) ltd.,western,Nov-50,arcone.biz
sri lanka,0,votum-energy-solutions-pvt-ltd,renewables & environment,linkedin.com/company/votum-energy-solutions-pvt-ltd,colombo,votum energy solutions pvt ltd,western,10-Jan,votumenergy.com
sri lanka,0,stoneywood-care-services-limited,hospitality,linkedin.com/company/stoneywood-care-services-limited,,stoneywood care services limited,central,10-Jan,
sri lanka,0,wawysolutions,,linkedin.com/company/wawysolutions,kelaniya,wawysolutions,western,10-Jan,wawysolutions.com
sri lanka,0,eternaltravellerlk,,linkedin.com/company/eternaltravellerlk,battaramulla,eternal traveller,western,10-Jan,
sri lanka,0,appinsighter,,linkedin.com/company/appinsighter,colombo,appinsighter,western,Nov-50,appinsighter.net
sri lanka,0,trans-continental-packaging-and-commodities-pvt-ltd,,linkedin.com/company/trans-continental-packaging-and-commodities-pvt-ltd,rajagiriya,trans continental packaging and commodities (pvt.) ltd,western province,Nov-50,
sri lanka,0,the-active-digital,,linkedin.com/company/the-active-digital,wattala,the active digital,western,10-Jan,theactivedigital.com
sri lanka,0,ranolak,,linkedin.com/company/ranolak,kalutara,ranolak international ltd,western,10-Jan,postcode.lk
sri lanka,0,global-ehsan-relief-sri-lanka,non-profit organization management,linkedin.com/company/global-ehsan-relief-sri-lanka,,global ehsan relief - sri lanka,,Nov-50,global-ehsan-relief.org.lk
sri lanka,0,techbsl,,linkedin.com/company/techbsl,colombo,techcess business solutions,western,Nov-50,techbsl.com
sri lanka,0,walpolarahulainstitute,religious institutions,linkedin.com/company/walpolarahulainstitute,kotte,walpola rahula institute,western,201-500,walpolarahula.institute
sri lanka,0,crossbrand-investments-pvt-limited,investment management,linkedin.com/company/crossbrand-investments-pvt-limited,colombo,crossbrand investments,western,10-Jan,crossbrand.lk
sri lanka,0,infinite-photography-sl,photography,linkedin.com/company/infinite-photography-sl,kurunegala,infinite photography,north western,10-Jan,
sri lanka,0,global-evolution-pvt-ltd-sri-lanka,capital markets,linkedin.com/company/global-evolution-pvt-ltd-sri-lanka,colombo,"global evolution pvt ltd, sri lanka",western,10-Jan,earnwithmathuram.com
sri lanka,0,araliyared,food & beverages,linkedin.com/company/araliyared,nuwara eliya,araliya red,central,201-500,araliyared.com
sri lanka,0,islamic-relief-committee,,linkedin.com/company/islamic-relief-committee,puttalam,islamic relief committee,north western,Nov-50,isrclanka.org
sri lanka,0,hddes-group,,linkedin.com/company/hddes-group,,hddes group,,10-Jan,hddes.com
sri lanka,0,susilainspire,,linkedin.com/company/susilainspire,colombo,susila inspire,western,Nov-50,
sri lanka,0,e-silk-route-ventures,food & beverages,linkedin.com/company/e-silk-route-ventures,,e-silk route ventures,,201-500,esilkroute.lk
sri lanka,0,techseya,,linkedin.com/company/techseya,colombo,techseya,western,Nov-50,techseya.lk
sri lanka,0,lead-lanka-international-pvt-ltd,,linkedin.com/company/lead-lanka-international-pvt-ltd,colombo,lead lanka international (pvt) ltd,western,10-Jan,leadlanka.lk
sri lanka,0,sahl-holdings-pvt-ltd,,linkedin.com/company/sahl-holdings-pvt-ltd,colombo,sahl holdings pvt ltd,western,Nov-50,
sri lanka,0,print-zone-lk,,linkedin.com/company/print-zone-lk,colombo,print zone,western,10-Jan,
sri lanka,0,ceylinco-insurance-plc,insurance,linkedin.com/company/ceylinco-insurance-plc,,ceylinco insurance plc,,1001-5000,
sri lanka,0,mw-science-creations,writing and editing,linkedin.com/company/mw-science-creations,,mw science studio,western,10-Jan,malithiweerakkody.com
sri lanka,0,devtubes,internet,linkedin.com/company/devtubes,,devtubes,,10-Jan,devtubes.com
sri lanka,0,lanka-exhibitions,events services,linkedin.com/company/lanka-exhibitions,colombo,lanka exhibition & conference services,western,51-200,saexhibitions.com
sri lanka,0,meridian-foods-pvt-ltd,food production,linkedin.com/company/meridian-foods-pvt-ltd,kandy,meridian foods (pvt) ltd,central,Nov-50,
sri lanka,0,akway-resort,hospitality,linkedin.com/company/akway-resort,haputale,akway resort,uva,Nov-50,akwayresort.com
sri lanka,0,arthavida-intermediary-ltd,financial services,linkedin.com/company/arthavida-intermediary-ltd,anamaduwa,arthavida intermediary ltd,north western,51-200,arthavidaintermediary.com
sri lanka,0,lanka-mount-castle-pvt-ltd.,apparel & fashion,linkedin.com/company/lanka-mount-castle-pvt-ltd.,colombo,lanka mount castle (pvt) ltd.,western,501-1000,lankamountcastle.net
sri lanka,0,green-paradise-hotel-lolc,,linkedin.com/company/green-paradise-hotel-lolc,,green paradise hotel lolc,,10-Jan,greenparadise.net
sri lanka,0,saubagya,,linkedin.com/company/saubagya,colombo,saubagya,western,10-Jan,facebook.com/saubagyasrilanka
sri lanka,0,hayleys-fibre-plc,,linkedin.com/company/hayleys-fibre-plc,colombo,hayleys fibre plc,western,501-1000,hayleysfibre.com
sri lanka,0,owirodigital,,linkedin.com/company/owirodigital,galle,owiro digital,southern,Nov-50,owirodigital.com
sri lanka,0,fardar-express-logistics,logistics and supply chain,linkedin.com/company/fardar-express-logistics,colombo,fardar express logistics (pvt) ltd.,western,Nov-50,fardarlogistics.com
sri lanka,0,jayaru-trade-partners,,linkedin.com/company/jayaru-trade-partners,colombo,jayaru trade partners,western,Nov-50,jayaru.com
sri lanka,0,aklo-information-technologies,computer software,linkedin.com/company/aklo-information-technologies,,aklo information technologies,,51-200,
sri lanka,0,econsulate,information technology and services,linkedin.com/company/econsulate,colombo,e-consulate,western,Nov-50,econsulate.net
sri lanka,0,centre-for-poverty-analysis,research,linkedin.com/company/centre-for-poverty-analysis,colombo,centre for poverty analysis,western,Nov-50,
sri lanka,0,kingsviewlk,construction,linkedin.com/company/kingsviewlk,pita kotte,kings view,western,10-Jan,kingsview.lk
sri lanka,0,rlcr-international-pvt-ltd,automotive,linkedin.com/company/rlcr-international-pvt-ltd,kotte,rlcr international (pvt) ltd.,western,10-Jan,
sri lanka,0,abans-electricals-plc,electrical/electronic manufacturing,linkedin.com/company/abans-electricals-plc,colombo,abans electricals plc,western,201-500,
sri lanka,0,horana-plantations-plc,,linkedin.com/company/horana-plantations-plc,,horana plantations plc,,10-Jan,horanaplantations.com
sri lanka,0,starron-group,,linkedin.com/company/starron-group,,starron group,,10-Jan,starrongroup.com
sri lanka,0,macgrow-lanka-pvt-ltd,,linkedin.com/company/macgrow-lanka-pvt-ltd,ilippadeniya,macgrow fibre,north western,Nov-50,macgrowlanka.com
sri lanka,0,angel-beach-club,,linkedin.com/company/angel-beach-club,unawatuna,angel beach club,southern,10-Jan,
sri lanka,0,star-textile-processing-industries,textiles,linkedin.com/company/star-textile-processing-industries,colombo,star textile processing industries,western,201-500,
sri lanka,0,williams-holdings,events services,linkedin.com/company/williams-holdings,kandy,william's holdings (private) limited,central,Nov-50,williamsholdings.lk
sri lanka,0,uhe-group-pvt-ltd,food & beverages,linkedin.com/company/uhe-group-pvt-ltd,colombo,uhe group pvt ltd,western,51-200,halpetea.com
sri lanka,0,ガラヒチヤーワ国立高校,,linkedin.com/company/ガラヒチヤーワ国立高校,,galahitiyawa central college,western,201-500,galahitiyawacc.com
sri lanka,0,idea-hub-global,,linkedin.com/company/idea-hub-global,,idea hub global,western,51-200,
sri lanka,0,diamond-best-foods,,linkedin.com/company/diamond-best-foods,peliyagoda,diamond best foods,western,201-500,dbf.lk
sri lanka,0,esna-allied-enterprises-pvt-ltd,venture capital & private equity,linkedin.com/company/esna-allied-enterprises-pvt-ltd,colombo,esna allied enterprises (pvt) ltd,western,Nov-50,esnaallied.com
sri lanka,0,diana-trading-company-pvt-ltd-,food production,linkedin.com/company/diana-trading-company-pvt-ltd-,,diana trading company pvt ltd.,,10-Jan,diana.lk
sri lanka,0,alighar-central-college,higher education,linkedin.com/company/alighar-central-college,,alighar central college,,201-500,
sri lanka,0,vavuniya-campus-of-the-university-of-jaffna,higher education,linkedin.com/company/vavuniya-campus-of-the-university-of-jaffna,,vavuniya campus of the university of jaffna,,501-1000,vau.jfn.ac.lk
sri lanka,0,designonestudio,architecture & planning,linkedin.com/company/designonestudio,colombo,designone studio,western,Nov-50,designone.lk
sri lanka,0,tinglish,food & beverages,linkedin.com/company/tinglish,kandy,tinglish,central,201-500,tinglishtea.com
sri lanka,0,pick-and-link-srilanka,staffing and recruiting,linkedin.com/company/pick-and-link-srilanka,colombo,pick & link: sri lanka,western,Nov-50,
sri lanka,0,archi-sequence,architecture & planning,linkedin.com/company/archi-sequence,gampaha,archi sequence,western province,10-Jan,archisequence.lk
sri lanka,0,awixx,,linkedin.com/company/awixx,colombo,awixx,western,10-Jan,
sri lanka,0,e-pharma,information technology and services,linkedin.com/company/e-pharma,colombo,e-pharma (pvt) limited,western,10-Jan,e-pharma.co
sri lanka,0,darwin-college-kandy,,linkedin.com/company/darwin-college-kandy,,darwin college kandy,central,Nov-50,darwincollege.lk
sri lanka,0,eden-villas-in-sri-lanka,,linkedin.com/company/eden-villas-in-sri-lanka,,eden villas in sri lanka,,10-Jan,edenvillasinsrilanka.com
sri lanka,0,beanstalk-investments-limited,financial services,linkedin.com/company/beanstalk-investments-limited,,beanstalk investments limited,,10-Jan,beanstalk.lk
sri lanka,0,oxcentra-technologies,,linkedin.com/company/oxcentra-technologies,colombo,oxcentra technologies,western,10-Jan,
sri lanka,0,byet-marketing,marketing and advertising,linkedin.com/company/byet-marketing,kandy,enjoy life,central,Nov-50,
sri lanka,0,serendib-leisure-management-limited,hospitality,linkedin.com/company/serendib-leisure-management-limited,colombo,serendib leisure management limited,western,10-Jan,serendibleisure.com
sri lanka,0,five-dots-online,,linkedin.com/company/five-dots-online,panadura,five dots online,western,10-Jan,
sri lanka,0,nanaska,,linkedin.com/company/nanaska,colombo,nanaska,western,10-Jan,nanaska.com
sri lanka,0,sunshine-consumer-lanka-ltd,,linkedin.com/company/sunshine-consumer-lanka-ltd,colombo,sunshine consumer lanka ltd,western,501-1000,
sri lanka,0,leo-burnett-sri-lanka,marketing and advertising,linkedin.com/company/leo-burnett-sri-lanka,colombo,leo burnett sri lanka,western,51-200,
sri lanka,0,advocates-for-animals-lk,environmental services,linkedin.com/company/advocates-for-animals-lk,colombo,advocates for animals,western,10-Jan,facebook.com/advocatesforanimalslk
sri lanka,0,chesmi-consolidated-pvt-ltd.,telecommunications,linkedin.com/company/chesmi-consolidated-pvt-ltd.,,chesmi consolidated (pvt) ltd.,,10-Jan,
sri lanka,0,softztec,,linkedin.com/company/softztec,colombo,softztec,western,10-Jan,softztec.jimdosite.com
sri lanka,0,sungreen-resort-spa,hospitality,linkedin.com/company/sungreen-resort-spa,habarana,sungreen resort & spa,north central,51-200,sungreenhabarana.com
sri lanka,0,wayagavel,higher education,linkedin.com/company/wayagavel,kuliyapitiya,wayagavel,north western,51-200,facebook.com/wayagavel
sri lanka,0,pace-international-pvt-ltd,architecture & planning,linkedin.com/company/pace-international-pvt-ltd,colombo,pace international pvt ltd,western,Nov-50,
sri lanka,0,dharshana-bio-packaging-pvt-ltd,packaging and containers,linkedin.com/company/dharshana-bio-packaging-pvt-ltd,dehiwala,dharshana bio packaging(pvt)ltd,western,51-200,facebook.com/dharshanagreenpack
sri lanka,0,mind-analytics-management,,linkedin.com/company/mind-analytics-management,colombo,mind analytics & management,western,10-Jan,mind-am.org
sri lanka,0,isparked-media,computer networking,linkedin.com/company/isparked-media,,isparked media,,10-Jan,isparked.com
sri lanka,0,fectlk,,linkedin.com/company/fectlk,kandy,federation for environment climate & technology,central,10-Jan,fect.lk
sri lanka,0,baduriyacollege,,linkedin.com/company/baduriyacollege,kegalla,baduriya college - mawanella,sabaragamuwa,51-200,baduriyacollege.com
sri lanka,0,thirdddex,,linkedin.com/company/thirdddex,colombo,thirddex,western,10-Jan,thirddex.com
sri lanka,0,health-lab-crew,information technology and services,linkedin.com/company/health-lab-crew,colombo,health lab crew,western,10-Jan,healthlabcrew.com
sri lanka,0,zesta-ceylon-tea,,linkedin.com/company/zesta-ceylon-tea,colombo,zesta ceylon tea,western,10-Jan,
sri lanka,0,colombo-school-of-arts,education management,linkedin.com/company/colombo-school-of-arts,,colombo school of arts,,10-Jan,
sri lanka,0,mynd-innovation,computer software,linkedin.com/company/mynd-innovation,wadduwa,mynd innovation,western,Nov-50,myndinnovation.com
sri lanka,0,island-meraki,hospitality,linkedin.com/company/island-meraki,colombo,island meraki,western,51-200,
sri lanka,0,ekho-hotels-resorts,"leisure, travel & tourism",linkedin.com/company/ekho-hotels-resorts,colombo,ekho hotels & resorts,western,201-500,ekhohotels.com
sri lanka,0,l-d-n-engineering,,linkedin.com/company/l-d-n-engineering,piliyandala,l d n engineering,western,Nov-50,
sri lanka,0,1host-lk,,linkedin.com/company/1host-lk,colombo,1host.lk,western,10-Jan,1host.lk
sri lanka,0,colombo-urban-lab,think tanks,linkedin.com/company/colombo-urban-lab,colombo,colombo urban lab,western,10-Jan,
sri lanka,0,intana,information technology and services,linkedin.com/company/intana,colombo,intana,western,10-Jan,intana.io
sri lanka,0,candr-360,,linkedin.com/company/candr-360,colombo,candr 360,western,10-Jan,candr360.com
sri lanka,0,study-tree,,linkedin.com/company/study-tree,ratnapura,study tree,sabaragamuwa,10-Jan,studytree.lk
sri lanka,0,swiftway-logistics,logistics and supply chain,linkedin.com/company/swiftway-logistics,,swiftway logistics,,10-Jan,swiftwaylogistics.com
sri lanka,0,luminary-learning-solutions,professional training & coaching,linkedin.com/company/luminary-learning-solutions,colombo,luminary learning solutions,western,Nov-50,luminarylearningsolutions.com
sri lanka,0,sacsrilanka,,linkedin.com/company/sacsrilanka,colombo,slsac,western,Nov-50,sites.google.com/view/ieee-sl-students/sac
sri lanka,0,quadrangle-pvt-ltd,,linkedin.com/company/quadrangle-pvt-ltd,battaramulla,quadrangle corporation (pvt) ltd,western,10-Jan,quadranglee.com
sri lanka,0,mmk-hi-tech-engineering,,linkedin.com/company/mmk-hi-tech-engineering,,mmk hi-tech engineering,,10-Jan,mmkeng.com
sri lanka,0,janashakthi-limited,insurance,linkedin.com/company/janashakthi-limited,,janashakthi limited,,201-500,
sri lanka,0,earl's-group-of-hotels,hospitality,linkedin.com/company/earl's-group-of-hotels,colombo,earl's group of hotels,western,501-1000,
sri lanka,0,iebc-campus,,linkedin.com/company/iebc-campus,dehiwala-mount lavinia,iebc campus,western,Nov-50,iebc.lk
sri lanka,0,journey2ux,,linkedin.com/company/journey2ux,colombo,journey2ux,western,10-Jan,journey2ux.com
sri lanka,0,ceybank,,linkedin.com/company/ceybank,,ceybank,,10-Jan,
sri lanka,0,resiplástic,plastics,linkedin.com/company/resiplástic,,resiplástic,central,10-Jan,
sri lanka,0,stat-circle,education management,linkedin.com/company/stat-circle,colombo,stat circle,western,51-200,
sri lanka,0,j-m-traders,,linkedin.com/company/j-m-traders,colombo,j.m traders,western,10-Jan,sites.google.com/view/j-m-traders/home
sri lanka,0,royal-collage-in-horana,education management,linkedin.com/company/royal-collage-in-horana,horana,royal college in horana,western,1001-5000,
sri lanka,0,sierra-readymix-pvt-ltd,construction,linkedin.com/company/sierra-readymix-pvt-ltd,homagama,sierra readymix (pvt) ltd,western,51-200,sierrareadymix.lk
sri lanka,0,industrial-services-bureau,environmental services,linkedin.com/company/industrial-services-bureau,,industrial services bureau,,10-Jan,
sri lanka,0,nexcolab,,linkedin.com/company/nexcolab,galle,nexcolab,southern,Nov-50,
sri lanka,0,favourite-international-pvt-ltd,wine and spirits,linkedin.com/company/favourite-international-pvt-ltd,,favourite international pvt ltd,,10-Jan,favouriteinternational.com
sri lanka,0,gp-garments-pvt-ltd,,linkedin.com/company/gp-garments-pvt-ltd,,gp garments pvt ltd,,10-Jan,gp-garments.com
sri lanka,0,mobios-lk,,linkedin.com/company/mobios-lk,colombo,mobios private limited,western,Nov-50,
sri lanka,0,sheeraton-inn,restaurants,linkedin.com/company/sheeraton-inn,colombo,sheeraton inn,western,Nov-50,
sri lanka,0,the-nine-mirissa,"leisure, travel & tourism",linkedin.com/company/the-nine-mirissa,mirissa,the nine mirissa,southern,Nov-50,theninemirissa.com
sri lanka,0,flexospan-steel-buildings,construction,linkedin.com/company/flexospan-steel-buildings,,flexospan steel buildings pvt,,10-Jan,flexo.lk
sri lanka,0,kent-ridge-pvt-ltd,human resources,linkedin.com/company/kent-ridge-pvt-ltd,nawala,kent ridge (pvt) ltd,western,10-Jan,
sri lanka,0,beecode-labs,,linkedin.com/company/beecode-labs,negombo,beecode labs,western,10-Jan,
sri lanka,0,brand-igniters-pvt-ltd,marketing and advertising,linkedin.com/company/brand-igniters-pvt-ltd,colombo,brandlabs,western,10-Jan,brandlabs.lk
sri lanka,0,yogastudiolk,,linkedin.com/company/yogastudiolk,,yoga studio lk,,10-Jan,yogastudio.lk
sri lanka,0,oceannex-travels,"leisure, travel & tourism",linkedin.com/company/oceannex-travels,piliyandala,oceannex travels,western,10-Jan,oceannextravels.com
sri lanka,0,dúté-island,,linkedin.com/company/dúté-island,kotte,dúté island,western,10-Jan,duteisland.com
sri lanka,0,inoxza-solutions-pvt-ltd,,linkedin.com/company/inoxza-solutions-pvt-ltd,nugegoda,inoxza solutions pvt ltd,western province,10-Jan,inoxzasolutions.com
sri lanka,0,amaya-resorts-&-spas,hospitality,linkedin.com/company/amaya-resorts-&-spas,colombo,amaya resorts & spas,western,5001-10000,amayaresorts.com
sri lanka,0,the-qexle-graphics,graphic design,linkedin.com/company/the-qexle-graphics,anuradhapura,the qexle graphics,north central,10-Jan,
sri lanka,0,the-lighthouse-audio-visual-pvt-ltd-,information technology and services,linkedin.com/company/the-lighthouse-audio-visual-pvt-ltd-,,the lighthouse audio visual pvt ltd.,,10-Jan,thelighthouse.lk
sri lanka,0,lanka-government-information-infrastructure,information technology and services,linkedin.com/company/lanka-government-information-infrastructure,colombo,lanka government information infrastructure ltd.,western,Nov-50,lgii.gov.lk
sri lanka,0,bestop-int,staffing and recruiting,linkedin.com/company/bestop-int,,bestop,western,10-Jan,
sri lanka,0,heart-attached-pvt-ltd,"leisure, travel & tourism",linkedin.com/company/heart-attached-pvt-ltd,,heart attached (pvt) ltd,,10-Jan,heartattached.com
sri lanka,0,sl-rc-club,,linkedin.com/company/sl-rc-club,kamburugamuwa,sl rc club,southern,10-Jan,youtube.com/c/slrcclub101
sri lanka,0,magic-morpheus-design-studio,architecture & planning,linkedin.com/company/magic-morpheus-design-studio,colombo,magic morpheus design studio,western,10-Jan,
sri lanka,0,international-hotel-school-of-mount-lavinia-hotel,hospitality,linkedin.com/company/international-hotel-school-of-mount-lavinia-hotel,,international hotel school of mount lavinia hotel,,10-Jan,
sri lanka,0,sunwin-studio-digital,,linkedin.com/company/sunwin-studio-digital,wadduwa,sunwin studio digital,western,10-Jan,sunwin.com
sri lanka,0,petwalklk,,linkedin.com/company/petwalklk,colombo,petwalk (pvt) ltd,western,10-Jan,petwalk.lk
sri lanka,0,national-school-of-business-management,,linkedin.com/company/national-school-of-business-management,,national school of business management,,10-Jan,
sri lanka,0,malindufoods,,linkedin.com/company/malindufoods,dodangoda,malindu food products (pvt) ltd,western,51-200,
sri lanka,0,institute-of-archaeology-and-heritage-studies,research,linkedin.com/company/institute-of-archaeology-and-heritage-studies,,institute of archaeology and heritage studies,,10-Jan,iahs.lk
sri lanka,0,lankem-plantation-holdings-limited,information technology and services,linkedin.com/company/lankem-plantation-holdings-limited,,lankem plantation holdings limited,,Nov-50,
sri lanka,0,eco-spindles,,linkedin.com/company/eco-spindles,colombo,eco spindles (private) limited,western,201-500,ecospindles.com
sri lanka,0,division-g-district-82-toastmasters-international,professional training & coaching,linkedin.com/company/division-g-district-82-toastmasters-international,colombo,division g | district 82 | toastmasters international,western,501-1000,
sri lanka,0,globalcampuskandy,education management,linkedin.com/company/globalcampuskandy,kandy,global campus,central,51-200,globalcampus.lk
sri lanka,0,prabhodha-hospital-pvt-ltd,,linkedin.com/company/prabhodha-hospital-pvt-ltd,,prabhodha hospital pvt ltd,,51-200,facebook.com/prabhodhaampara
sri lanka,0,udara-constructions-maintenance-pvt-ltd,construction,linkedin.com/company/udara-constructions-maintenance-pvt-ltd,,udara constructions & maintenance (pvt) ltd,western,51-200,
sri lanka,0,srilak-constructions,construction,linkedin.com/company/srilak-constructions,,srilak constructions,,10-Jan,srilakconstructions.com
sri lanka,0,gamma-pharmaceuticals-pvt.-ltd-and-interpharm-pvt.-ltd.,pharmaceuticals,linkedin.com/company/gamma-pharmaceuticals-pvt.-ltd-and-interpharm-pvt.-ltd.,,gamma pharmaceuticals pvt. ltd and interpharm pvt. ltd.,,51-200,interpharm.lk
sri lanka,0,i8labs,,linkedin.com/company/i8labs,wattala,infini8 labs,western,10-Jan,i8labs.net
sri lanka,0,leo-district-306-b1,non-profit organization management,linkedin.com/company/leo-district-306-b1,colombo,leo district 306 b1,western,1001-5000,leodistrict306b1.lk
sri lanka,0,be-your-change,mental health care,linkedin.com/company/be-your-change,colombo,be your change,western,10-Jan,beyourchange.lk
sri lanka,0,ramada-by-wyndham-katunayake-colombo-international-airport,hospitality,linkedin.com/company/ramada-by-wyndham-katunayake-colombo-international-airport,,"ramada by wyndham katunayake, colombo international airport",,51-200,ramadakatunayake.com
sri lanka,0,kds-kahawita-de-silva-associates,architecture & planning,linkedin.com/company/kds-kahawita-de-silva-associates,colombo,kds - kahawita de silva & associates (pvt) ltd,western,51-200,kahawita.com
sri lanka,0,global-computer-systems-pvt-ltd,computer software,linkedin.com/company/global-computer-systems-pvt-ltd,,global computer systems (pvt) ltd,,51-200,gcs-lk.com
sri lanka,0,polymer-products,mechanical or industrial engineering,linkedin.com/company/polymer-products,,polymer products,,Nov-50,polymerproducts.net
